"X","Row.names","FPKM D0.A1_S9","FPKM D0.C7_S19","FPKM D0.C8_S20","FPKM D0","FPKM D2.A2_S10","FPKM D2.A3_S11","FPKM D2.A4_S12","FPKM D2","FPKM.A5_S21","FPKM.A6_S22","FPKM.A7_S23","FPKM.A8_S24","FPKM D5.B1_S1","FPKM D5.B2_S2","FPKM D5.B3_S15","FPKM D5","FPKM D10.B4_S4","FPKM D10.B5_S5","FPKM D10.B6_S18","FPKM D10","FPKM.B7_S7","FPKM.B8_S8","FPKM.C1_S13","FPKM.C2_S14","FPKM.C3_S15","FPKM.C4_S16","FPKM.C5_S17","FPKM.C6_S18","feature","pval","qval","gene_name","FC_0.2","FC_D2/D0","Log2FC_0.2","FC_0.5","FC_D5/D0","Log2FC_0.5","FC_0.10","FCD10/D0","Log2FC_0.10","FC_2.10","Log2FC_2.10","FC_2.v","Log2FC_2.v","mean0","mean2","mean5","mean10","meanCTL","meanvenus"
"2855","MSTRG.20160","1.146697","2.658905","2.737825","2.1811423333333","1.972269","0.336775","1.79898","1.3693413333333","2.312822","1.295826","0","1.022427","2.520467","1.905393","2.355052","2.260304","2.339011","2.492744","2.463451","2.4317353333333","4.551812","3.234867","6.486178","2.154228","8.553455","5.968838","3.137435","0.515514","gene","0.18435586808036","0.47788487988251","NDUFS1","1.4310192723949","0.62780925041267","0.5170431018349","1.1938062313742","1.0362936730249","0.25556868943242","1.1096458413923","1.1148907139944","0.15009929423703","0.77542340819437","-0.36694380759786","0.43646664288692","-1.1960566952836","2.698365","1.8856245","2.260304","2.4317353333333","1.8264745","4.320203"
"4265","MSTRG.2527","1.963296","6.741737","4.137955","4.280996","1.702678","0","1.290298","0.99765866666667","1.729069","1.385004","0","1.868766","4.369548946273","3.125694","2.665263","3.3868353154243","3.870778","3.716312","3.417355","3.6681483333333","4.99958","5.582077","2.372171","5.75878","0","0","0.939647","7.203581","gene","0.4200500844357","0.64452440195896","NDUFS2","3.6350749220842","0.23304358767601","1.8619850996622","1.6061737561392","0.79113255780298","0.68362797228282","1.4829950987987","0.85684460656663","0.56851382978818","0.40796823465427","-1.293471269874","0.36809667159475","-1.4418433902495","5.439846","1.496488","3.3868353154243","3.6681483333333","4.071614","4.0654755"
"7326","MSTRG.5617","2.2250620489321","8.1136392468235","15.59344966964","8.6440503217987","7.0610879770208","1.3183548518518","3.636679945661","4.0053742581779","5.4026596761287","4.3672881819411","0","4.5129036818059","6.521474800757","6.6515936534198","4.1524216680184","5.7751633740651","4.0914029491754","3.5048176012436","3.5367093752365","3.7109766418852","4.5983804871587","5.2651204703974","0","1.2111099716139","0","0","6.1525863979454","2.677214523655","gene","0.043899082607841","0.32803913748993","NDUFS3","2.2160780723425","0.46336776268841","1.1480087083714","2.0525037458617","0.66810848607639","1.0373848549537","3.1941846047865","0.42930993038377","1.6754476943126","1.4413682643455","0.52743898594121","8.8330276964244","3.142908035146","11.853544458232","5.3488839613409","5.7751633740651","3.7109766418852","4.4149004608002","0.60555498580697"
"8336","MSTRG.889","4.682067","19.738417","31.18404","18.534841333333","23.923407","20.261976","21.879068","22.021483666667","10.715686","6.441724","0","7.808328","29.21277","27.998236964974","25.02419347986","27.411733481611","26.518371985989","26.058960535902","20.491155583187","24.356162701693","40.920047416813","46.983094597198","28.579702","29.645239","0","33.39925","29.723097","42.289501","gene","0.084403224117177","0.39967616340931","NDUFS5","1.1117839592729","1.1881128772903","0.15287647226434","0.92884415781586","1.4789300317513","-0.10649153445432","1.0453710960894","1.3140745185604","0.06401517527232","0.94026459670547","-0.088861296992023","0.78664699720348","-0.34621171408967","25.4612285","22.9012375","27.411733481611","24.356162701693","36.006299","29.1124705"
"1698","MSTRG.15994","12.902586564891","44.409288797814","31.78005213388","29.697309165528","26.154043688525","19.282161437841","19.80737130806","21.747858811475","27.054300118852","21.824822721311","0","12.146115811475","29.147749366803","20.597404137295","31.846338134563","27.197163879554","31.840854194672","28.88367673429","22.526950758197","27.750493895719","45.757354657104","45.294130616803","38.309494307377","52.2783630403","0","53.876173956284","15.079423959016","18.439683516393","gene","0.61726671156768","0.76191060872117","NDUFS7","1.6576804899796","0.73231748675465","0.72916596102993","1.4006854036161","0.91581239660337","0.4861329603307","1.3727564853079","0.93444472497634","0.45707572701664","0.82811886464612","-0.27209023401329","0.50736838625274","-0.97889446594135","38.094670465847","22.980707498292","27.197163879554","27.75049389572","16.759553737705","45.293928673839"
"1569","MSTRG.15444","19.236807648305","63.968424129237","46.631615034958","43.2789489375","23.919081013771","25.184055956568","13.996559439619","21.033232136653","16.328887786017","9.7719956885593","0","8.0353482129237","22.8205020625","25.963849313559","19.808467704449","22.864273026836","13.718237638771","12.293087159958","17.324386350636","14.445237049788","39.309553814619","37.92875221822","37.99528020339","17.937325791314","0","25.694939279661","46.702268630297","61.599543560381","gene","0.24861894879297","0.52656681715091","NDUFV2","2.9170030584122","0.48599221221909","1.5444868988702","2.418621380054","0.52830009942836","1.2741849421699","3.8282528276619","0.33377051440525","1.936686112261","1.3123924627442","0.39219921339078","0.67788081350939","-0.56089645703363","55.300019582097","18.957820226695","22.864273026836","14.445237049788","54.150906095339","27.966302997352"
"3330","MSTRG.21916","5.2283856619718","20.236503077465","16.773171567606","14.079353435681","9.3146732676056","11.926435","8.8314645211268","10.024190929577","8.9745731774648","6.8647648539906","0","9.1058572676056","8.2598867591549","8.8643103873239","5.7910041478873","7.6384004314554","7.9597137338028","7.3435843215962","6.1705331173709","7.1579437242567","10.585484759155","11.466807113145","11.498366","12.30594","0","28.798037","10.205717","6.9790594507042","gene","0.59415893056674","0.74814890770249","NDUFV3","2.0395345321389","0.71197807309628","1.0282399341585","2.4226063412873","0.54252494380159","1.2765599947139","2.5852169331573","0.50840003107789","1.3702853464044","1.2675524206232","0.34204541224582","0.76230484470887","-0.39156004992376","18.504837322535","9.0730688943662","7.6384004314554","7.1579437242566","8.5923882253521","11.902153"
"7828","MSTRG.7036","1.020003","2.425043","3.60741","2.3508186666667","2.851894","0.013451","2.618153","1.8278326666667","4.049413","1.83422","0","2.331062","1.484126","0.382026","2.357117","1.4077563333333","1.994751","3.339324","3.485201","2.9397586666667","3.039398","2.646845","1.464002","0.290223","0","2.801717","0.954221","0.335874","gene","0.26914679093193","0.5454751043378","NECAP1","1.1028155699576","0.77753026746994","0.14119154110608","2.1425771126585","0.59883663223138","1.0993471287476","1.0260116023129","1.2505254906943","0.037047045277024","0.93035647143824","-0.10414449582906","3.1182128860323","1.6407194267973","3.0162265","2.7350235","1.4077563333333","2.9397586666667","0.6450475","0.8771125"
"1638","MSTRG.15775","1.3577482454031","7.1123919446016","7.1457550777935","5.2052984225994","3.8523393755304","1.1430744705328","1.7643815165017","2.2532651208549","4.8872383573786","9.776591635785","0","8.1531985114333","0.85912157578972","1.2443572762848","0.68376977157001","0.92908287454817","0.58211574092409","0.60271488378123","1.1759991038425","0.78694324284929","3.2327676626591","0.99561207048562","0.37237319684111","0.70912479302216","0","0.58938102781707","0.20837786586516","3.0390136153937","gene","0.036752422369413","0.30662368294536","NEDD4L","2.5385179887827","0.43287914311928","1.3439864835206","7.6732374543708","0.17848791733332","2.9398354009246","9.0591965506754","0.15118119634269","3.1793831050446","3.5686950380917","1.835396621524","5.1934640144289","2.3766971299913","7.1290735111975","2.808360446016","0.92908287454817","0.78694324284929","1.6236957406294","0.54074899493164"
"4983","MSTRG.28458","3.4989020015516","6.317746461986","4.815925477114","4.8775246468839","10.453979264158","0.49924258184639","7.726577613654","6.2265998198862","2.2137428766486","6.923309060512","0","8.1619225310318","2.693295708301","5.1319512290535","2.2717896012413","3.3656788461986","1.5367356865787","3.0065366454616","3.9408816923972","2.8280513414792","9.6362358200155","8.3770995651668","5.3559942280838","2.7961713235066","0","3.0408031031808","1.4134503646237","2.0746557579519","gene","0.71033820167847","0.81285739412285","NEDD9","0.61239443950629","1.2765901293526","-0.70746691154855","1.6540009382765","0.6900383062849","0.72596005291702","1.968435257133","0.57981282437721","0.9770492622815","3.2143258170665","1.6845161738301","2.2301505977471","1.1571411358348","5.56683596955","9.0902784389061","3.3656788461986","2.8280513414792","1.7440530612878","4.0760827757952"
"3464","MSTRG.22404","0.704722","3.13443","2.801319","2.2134903333333","2.133211","0.083158","1.418972","1.2117803333333","17.814905","2.633441","0","2.595366","0.414628","0.638699","0.662438","0.57192166666667","1.131003","1.297172","1.015226","1.1478003333333","2.231134","2.357954","0.989576","0.292193","0","1.192195","0.104734","1.909369","gene","0.033753893067425","0.29788363657301","NEFH","1.6710144156424","0.54745228162279","0.74072417941116","5.1893024394366","0.25838001551396","2.3755406205096","2.585706253788","0.51854770542632","1.3705583887312","1.5473871617044","0.62983420932006","2.7713129276804","1.4705696244689","2.9678745","1.7760915","0.57192166666667","1.1478003333333","1.0070515","0.6408845"
"5875","MSTRG.32199","0","0.138829","0.499159","0.21266266666667","0.344895","0.009202","0.48886","0.28098566666667","15.403725","0.205603","0","0.279836","0","0","0.032484","0.010828","0.084766","0.006864","0","0.030543333333333","0.789182","0.94944","0","0","0","0","0","0","gene","0.1884971190138","0.48125212103229","NEFL","0.76519840960474","1.3212740678508","-0.38609421971058","29.460103435538","0.050916318175263","4.8806905906269","10.443981228855","0.14362339103557","3.3845998646728","13.648723125614","3.7706940843834","Inf","Inf","0.318994","0.4168775","0.010828","0.030543333333333","0","0"
"5874","MSTRG.32198","0.428227","0","0.179139","0.20245533333333","0.238083","0","0.80043","0.346171","5.687117","0","0","0.075245","0.345559","0.286641","0.037926","0.22337533333333","0.21672","0.145207","0.407995","0.25664066666667","4.135234","2.757914","0","0","0","0","0","0","gene","0.11759462499245","0.42417642061227","NEFM","0.17249567410326","1.7098635748461","-2.5353679128692","0.40098205412116","1.1033314344234","-1.3183904243163","0.34900743192167","1.2676409282047","-1.5186703367264","2.0232822285894","1.0166975761428","Inf","Inf","0.0895695","0.5192565","0.22337533333333","0.25664066666667","0","0"
"6350","MSTRG.34385","5.6727559459459","3.4888107155727","7.1183735852638","5.4266467489275","5.6541449247104","2.3607512824968","5.756189766731","4.5903619913127","2.2922191879022","3.2606944929215","0","0.27834675740026","10.051264908301","9.614224734556","7.0567156924067","8.9074017784213","5.8718494372587","8.7645551299871","9.6839851306306","8.1067965659588","6.8840331763192","9.6488179983912","3.1085626956242","1.8483103661519","0","11.128430124196","1.1417262406692","0.41286164478764","gene","0.17254348331019","0.46993615941333","NEK6","0.92961202170456","0.8458929065578","-0.10529936915115","0.5954140480411","1.6414191287063","-0.74803483434579","0.65421552240358","1.4938869141539","-0.61216210460609","0.70375114255084","-0.50686273545494","2.3019219070648","1.2028388907241","5.3035921504183","5.7051673457207","8.9074017784213","8.1067965659588","0.77729394272844","2.478436530888"
"45","MSTRG.10145","2.2786315256938","1.1283771461056","3.5099784569382","2.3056623762459","1.9413104494181","3.1884497201432","1.7560859187108","2.295282029424","1.3067575357207","1.146264610564","0","0.94707092587287","4.2647574030439","3.7678257162041","2.241596147359","3.4247264222023","2.7055923901522","2.9669569980304","3.5186289113697","3.0637260998508","3.1616497865712","2.6501742999105","5.086679596419","2.1183569461056","0","2.5323014372426","4.4688682264996","7.4930055654432","gene","0.07156066858136","0.38079067477676","NEK9","1.2544923890297","0.99549788948773","0.32710371798313","0.67718629625036","1.4853546891711","-0.56237531617786","0.75697948378443","1.3287834903388","-0.4016738951302","0.60341496720431","-0.72877761311333","0.5131683019658","-0.962496035935","2.3191778015219","1.8486981840645","3.4247264222023","3.0637260998508","5.9809368959714","3.6025182712623"
"6501","MSTRG.34764","3.4155713187067","2.3900545093822","5.7813611586316","3.8623289955735","3.6778574415416","2.5286048456986","5.5974411963048","3.934634494515","3.0823885258372","3.0779391239896","0","1.8338950704388","2.34375272806","1.8948848656178","1.5834935759238","1.9407103898672","4.5680897372979","2.5326691163395","4.9066127644342","4.0024572060239","4.1307870124134","13.059152067696","0.37267705528291","1.8434857016455","0","0.58640233747113","1.5653450622113","0.39836301659931","gene","0.044799386490019","0.33011573820076","NELFB","0.88098680021705","1.0187206990975","-0.18280769141031","2.1052640596655","0.50247153779271","1.0740011994093","1.0207998795984","1.0362807545942","0.029700064052025","1.1587005382452","0.21250775546233","4.1852966840314","2.065329895036","4.0857078340069","4.6376493189232","1.9407103898672","4.0024572060239","0.98185403940531","1.1080813784642"
"8040","MSTRG.7725","1.846891","7.173076","8.039255","5.6864073333333","1.392163","0.306589","1.480148","1.0596333333333","6.123705","4.925536","0","4.737311","0.839501","1.19442","0.625341","0.88642066666667","1.331879","0.607534","0.94017","0.959861","1.180384","1.810274","0.085698","0.385623","17.421003","0","0","0.458584","gene","0.2741302666906","0.54823329721732","NEMP1","5.2961991232844","0.18634495758365","2.4049573647385","8.5807628206623","0.1558841311755","3.1011059074763","7.9242364258992","0.16879919846286","2.9862719248241","1.4962119515221","0.58131456008556","6.0941714882214","2.6074300976164","7.6061655","1.4361555","0.88642066666667","0.959861","0.229292","0.2356605"
